counter question1 question2 proximity
9419 35479941 2784514 4
9420 37975260 24377819 2
9421 11640792 5104094 3
9422 4122170 3322152 3
9423 24571463 1532461 4
9424 37409248 10891405 3
9425 31395228 15844443 4
9426 45117320 409784 2
9427 17480049 1050592 2
9428 14228282 19365940 3
9429 13583521 80476 3
9430 29044907 9561295 2
9431 34473785 9417038 3
9432 27442905 22737535 4
9433 15104310 6729605 3
9434 16325168 1806816 2
9435 12690861 8881291 4
9436 15240835 25552 5
9437 30265497 574594 2
9438 14800344 1572322 3
9439 23997301 2201925 2
9440 25686949 65035 5
9441 34482205 11972765 3
9442 101579 2095397 3
9443 30819627 1383797 2
9444 32005960 8098953 3
9445 585268 147454 7
9446 15834646 1152356 2
9447 4845711 3321526 5
9448 41127891 9344305 1
9449 49459040 28005007 4
9450 16092068 2019362 5
9451 19516657 4002462 2
9452 8469370 204784 3
9453 27474272 1585513 3
9454 36126807 2120255 4
9455 36527651 13160672 2
9456 13944799 767372 5
9457 16658363 9716609 4
9458 35517934 27043922 5
9459 1376934 35010846 3
9460 36080334 7254307 3
9461 34026903 25192108 3
9462 41210516 13912004 2
9463 44676218 17510152 3
9464 33606078 28802880 4
9465 46034584 37957376 5
9466 26139028 12603824 3
9467 32986829 13604703 2
9468 24272804 700831 2
9469 35044838 4685450 2
9470 33112969 2989987 3
9471 26994586 6899019 2
9472 253226 663834 1
9473 21180170 1235179 4
9474 22333360 21824402 2
9475 25980763 11018651 3
9476 35816476 20046210 3
9477 14414582 14602062 3
9478 34488484 1168345 3
9479 35132693 9852978 4
9480 12807755 8015720 3
9481 24970120 218384 3
9482 15771406 11007723 2
9483 28933215 1910194 3
9484 26352762 10810768 3
9485 757300 52353 7
9486 36947110 28724850 5
9487 7208205 4339029 3
9488 17527669 8427416 4
9489 48567286 2003419 4
9490 17422359 861346 2
9491 12475050 3957121 3
9492 48050563 12160639 4
9493 39486484 13935167 3
9494 3023091 1646586 3
9495 28586430 39849984 5
9496 18389793 5323505 4
9497 10132005 145509 4
9498 17024470 2745265 2
9499 1501359 264687 2
9500 2258676 615181 3
9501 6603430 1793984 3
9502 28096718 4795455 4
9503 36702034 7860137 2
9504 45441249 37246541 6
9505 14792716 504103 3
9506 9673163 8382641 2
9507 11600213 441196 3
9508 26293264 15627883 3
9509 19312482 513832 3
9510 31638236 17174003 1
9511 28129538 24116180 3
9512 32714194 11408427 5
9513 45021400 3005513 4
9514 48409983 25928896 2
9515 782178 247161 3
9516 32255478 2054022 2
9517 17687349 9945129 3
9518 47365484 38698182 2
9519 39831149 17893001 3
9520 25171205 12570992 4
9521 36614344 3905658 4
9522 6044649 5614562 4
9523 4032967 2201925 4
9524 36947336 28985704 4
9525 30790502 5113016 1
9526 37608808 27054672 4
9527 22644079 20730179 2
9528 480632 2683202 6
9529 36295140 3426843 6
9530 21899889 11201921 4
9531 25906061 8144943 3
9532 31755118 147454 2
9533 29706852 15417254 4
9534 26904467 18724334 3
9535 42269317 42293998 5
9536 9979982 154314 3
9537 17434443 12861402 3
9538 37008251 604424 2
9539 50013974 6389827 6
9540 19870296 4969171 2
9541 35414394 13748124 2
9542 41516731 218384 5
9543 41047910 7702697 5
9544 21275650 7924961 4
9545 13797705 6115896 3
9546 30456669 19349585 4
9547 3244582 1184418 4
9548 26847081 5920135 4
9549 37764457 218384 5
9550 49714894 26357186 3
9551 8881441 822322 4
9552 23982301 12430208 4
9553 48579284 1907312 5
9554 42106544 1194990 4
9555 12287322 1326071 3
9556 22217176 3481828 2
9557 36105541 22521288 3
9558 28924145 18573016 2
9559 25875692 7961788 2
9560 1900913 896867 2
9561 29316544 29315688 2
9562 8963413 4031390 3
9563 17957854 5328405 2
9564 13332464 2944822 3
9565 1277990 1277157 4
9566 14403297 3988148 4
9567 26545184 6644440 3
9568 20942123 27633793 4
9569 26021723 2607112 2
9570 38872051 22797964 3
9571 19042393 15970639 4
9572 9622367 376988 2
9573 29224048 10904911 3
9574 8263141 15239398 3
9575 22598989 1354326 3
9576 15963895 9898512 2
9577 12808394 2451268 2
9578 44475393 1954685 4
9579 29862577 20223487 2
9580 31519672 1883321 3
9581 39822493 13241937 3
9582 17316606 14337682 3
9583 25541778 755005 6
9584 18233975 1158159 4
9585 12859008 3786825 4
9586 8826247 2120255 5
9587 21576564 3874894 2
9588 23854669 12758338 2
9589 20913773 9745389 2
9590 49723580 322715 4
9591 34962810 1644317 3
9592 10904092 807263 3
9593 11086689 475516 3
9594 38698182 37659872 3
9595 17858523 1936462 2
9596 37655379 30692221 4
9597 18076655 513832 3
9598 7485670 18093928 5
9599 22328302 20776413 2
9600 40465415 559839 3
9601 29732655 754294 3
9602 30318864 29802763 3
9603 30643556 22947755 3
9604 13536509 9670648 2
9605 19861642 14039062 2
9606 50516943 12374399 2
9607 35437565 8579657 3
9608 44440180 218384 6
9609 10699492 9783020 2
9610 6883715 5223760 4
9611 45607336 25020331 4
9612 18618522 1621435 4
9613 13687436 218384 6
9614 31169528 826212 3
9615 7856136 327544 2
9616 33742890 11621917 4
9617 8243316 3179216 6
9618 26243723 13515845 1
9619 28782357 26318341 4
9620 36442090 218384 3
9621 42604704 2126607 4
9622 20646022 2910774 4
9623 21122275 21121256 2
9624 9946826 322945 2
9625 34487831 15176079 4
9626 20776413 20666421 4
9627 28173498 3422673 2
9628 37601992 2770321 3
9629 7760126 316701 2
9630 12841182 2735736 2
9631 19889583 1299837 4
9632 33039002 27524445 2
9633 44609084 2009207 3
9634 12256238 513832 3
9635 37837033 1500827 2
9636 23657820 2464222 2
9637 23379518 5091057 4
9638 49669628 46493500 6
9639 21907384 2697182 3
9640 36696521 18552005 3
9641 47293706 7646392 4
9642 13746966 3295496 6
9643 32275560 17667573 3
9644 31967813 22590914 2
9645 23132375 2238272 4
9646 28529521 4752266 3
9647 21218071 41577234 5
9648 3526485 453388 3
9649 3235402 504904 3
9650 5997801 3738919 1
9651 37519139 34814659 1
9652 14413169 469695 4
9653 8691693 7101992 4
9654 25692328 22152982 3
9655 16698198 2896013 3
9656 16641355 2745265 2
9657 11340505 12418334 2
9658 5675041 2869485 2
9659 25548586 2618272 5
9660 447739 410437 4
9661 26791344 10983573 1
9662 37962912 7295096 3
9663 37297231 3001836 2
9664 30846794 8724045 3
9665 26952051 2475652 2
9666 29331888 3875215 5
9667 39341283 39339130 3
9668 5718557 5096454 3
9669 19282545 18581002 2
9670 20097920 1817010 3
9671 6135605 5179449 1
9672 25262353 1625118 5
9673 18328629 24378375 2
9674 42856818 19630106 2
9675 16332850 21990677 4
9676 21416180 13804804 2
9677 4848820 2042813 2
9678 24175752 6343166 5
9679 25345395 10604298 3
9680 32886936 17878457 5
9681 44747147 537174 2
9682 43551869 2116404 2
9683 47465267 37721760 3
9684 5846697 1220914 3
9685 30839472 10980852 6
9686 22272863 47605 4
9687 34911773 8896201 3
9688 16934465 41107 6
9689 28522651 10663920 2
9690 9123414 2592501 2
9691 16961004 7188133 2
9692 6644056 218384 6
9693 1896754 905964 4
9694 28646631 27581 4
9695 39729443 156503 3
9696 4144696 979057 4
9697 31227940 4659659 4
9698 4948532 2658922 4
9699 40092619 513832 2
9700 42368902 7630268 3
9701 5414600 5003142 5
9702 40659222 66066 3
9703 22550796 15668329 3
9704 39223307 7689386 4
9705 14998571 9361639 2
9706 5250410 3152138 2
9707 39064302 1168345 2
9708 28781087 1555262 2
9709 19543862 12901742 2
9710 16799073 10903481 3
9711 6961356 18370780 3
9712 34292067 2126607 4
9713 34316443 10839042 3
9714 44008209 44013214 4
9715 38612288 34677708 4
9716 29524570 335311 1
9717 2011664 516399 2
9718 26149028 1021324 3
9719 4598798 7295096 2
9720 4066538 1814095 3
9721 4812398 3572160 3
9722 46144116 16797529 3
9723 24386978 4385432 4
9724 47381522 18686199 4
9725 30848602 3844307 3
9726 17944067 2486472 1
9727 10782814 7281160 4
9728 21309491 900659 4
9729 15202481 2437465 3
9730 19329097 513832 3
9731 46691008 5102022 2
9732 47173373 936377 3
9733 20278790 178479 5
9734 34615277 28770927 2
9735 40521996 28381212 4
9736 44759673 9560600 2
9737 42226737 41777079 2
9738 28610150 13535424 3
9739 25787704 8375653 3
9740 6816108 1880172 3
9741 22530978 428918 1
9742 32572999 4709175 2
9743 13311297 2745265 2
9744 17578565 2811319 3
9745 16375776 1900197 3
9746 12805115 30571 2
9747 33540633 363681 2
9748 23854723 3661270 2
9749 14601020 2559527 5
9750 38248502 38016912 4
9751 45064306 3934777 3
9752 14072534 1168345 3
9753 12816526 5251140 4
9754 38450625 4600034 3
9755 14811364 1481178 2
9756 5613487 239732 2
9757 6930324 299304 4
9758 18005501 51438 2
9759 37231497 218384 4
9760 30816700 218384 3
9761 13924808 468789 3
9762 7620779 767372 5
9763 33166565 456367 4
9764 20863585 14882417 2
9765 13425984 5564410 5
9766 31469941 2707322 3
9767 11538746 7953567 3
9768 37119680 2141029 6
9769 21554461 2220547 4
9770 22345011 11434137 1
9771 19282545 529085 4
9772 41877638 6233541 4
9773 11509119 3598707 3
9774 31502184 1415955 3
9775 14019108 11732422 2
9776 26257530 2353141 4
9777 17525902 423704 3
9778 34781228 3403909 2
9779 39920542 22725537 5
9780 37888724 5791714 2
9781 48454668 18508786 4
9782 19370474 6343166 6
9783 14991614 888335 3
9784 12485351 3567372 3
9785 19469872 12911504 3
9786 29082793 218384 6
9787 25218215 3866187 3
9788 17122135 7434845 3
9789 12757841 40480 4
9790 4489801 785618 4
9791 9813166 1794369 3
9792 17067731 9764514 2
9793 12297376 5130254 3
9794 4641540 442747 3
9795 25150597 2223386 4
9796 30125290 7081339 3
9797 10188568 7615645 4
9798 37531529 37503760 6
9799 381502 2237803 6
9800 31044756 14018215 2
9801 44982976 27804532 4
9802 21408401 12353273 1
9803 42576760 4963300 5
9804 47823399 2723397 3
9805 3384678 9920080 4
9806 25898849 16827262 2
9807 22480749 4952568 3
9808 18501834 147181 2
9809 14862306 290884 1
9810 23379518 11858952 2
9811 48515347 2547713 3
9812 34265901 8482268 5
9813 41048821 218384 1
9814 21118831 197986 4
9815 46101925 36000997 5
9816 11609188 2154251 6
9817 47182923 29635193 1
9818 6815579 15732 5
9819 7768102 4666180 3
9820 46911470 15844443 4
9821 22557937 1736684 3
9822 6450942 3389348 3
9823 23851064 9785072 2
9824 35328251 5449903 4
9825 3343243 800747 2
9826 21858482 16827262 7
9827 45990901 3162665 2
9828 12995817 1881714 2
9829 41119397 9644016 3
9830 41653798 32631602 3
9831 11709401 9051103 2
9832 17268029 453479 4
9833 45669064 1686699 4
9834 11097612 10596132 2
9835 17445180 2393179 2
9836 23818325 3387622 3
9837 44404531 21859099 4
9838 9890922 6045384 3
9839 39773695 7693324 6
9840 16253726 5117132 3
9841 27885860 16731240 2
9842 18329311 17459553 3
9843 12798692 728295 2
9844 22030798 14552285 3
9845 3860377 3856062 4
9846 32937660 7131652 3
9847 7943600 5361513 3
9848 45859893 21678430 4
9849 8726555 4104134 2
9850 4990221 122254 3
9851 12175933 8001400 8
9852 31399594 8017806 4
9853 8641727 2551337 2
9854 12082675 8504615 3
9855 28665954 5070830 5
9856 1789713 261015 3
9857 7770329 3850688 4
9858 30394561 921262 4
9859 20006321 12812773 2
9860 18827935 49379 4
9861 3085681 798545 4
9862 23425777 7804335 1
9863 50226348 5443136 5
9864 36995123 35421392 3
9865 42616046 10637232 2
9866 45352541 5058859 1
9867 22474961 541487 3
9868 12928265 5568081 2
9869 33423077 513832 3
9870 45673580 2839321 6
9871 18439476 1581478 2
9872 17265428 6129825 4
9873 16914671 3027834 5
9874 15434666 10040069 2
9875 48383508 218384 2
9876 19360636 16030858 5
9877 1464353 1075827 2
9878 41503326 2637864 3
9879 25025593 8992100 3
9880 41265999 12026885 2
9881 23840331 6343166 7
9882 42311658 41777079 2
9883 21605853 17144997 2
9884 39791646 27476845 1
9885 37652194 27817034 1
9886 21347875 16615140 3
9887 8351505 1481405 2
9888 3799130 196830 3
9889 32373885 6154772 2
9890 34047712 22823395 2
9891 9915280 4887876 5
9892 38231606 285793 4
9893 5373582 204784 3
9894 26261466 7289361 4
9895 19249448 1072890 4
9896 16035103 3747430 7
9897 17842211 3107044 4
9898 6145206 5306296 3
9899 1277880 453018 5
9900 3665380 633780 3
9901 32718081 2770321 5
9902 15101577 13596454 2
9903 20800056 129178 4
9904 45695698 218384 2
9905 28687995 2402008 4
9906 12874412 1740830 2
9907 34419508 5604390 1
9908 20108915 1743985 4
9909 7554233 4033625 5
9910 24745271 19320555 3
9911 8044570 15182496 3
9912 1038383 997482 4
9913 5734107 147181 2
9914 15144175 104599 4
9915 49910295 513832 1
9916 31839986 6069907 3
9917 27647992 8335813 5
9918 24553177 7358775 4
9919 22013361 10932997 3
9920 32042696 18029698 4
9921 43915588 2679330 3
9922 84285 8057510 3
9923 9072422 8774332 2
9924 49856520 5039354 2
9925 21710655 376201 3
9926 34793849 40480 2
9927 37073885 513832 1
9928 23898030 10705848 5
9929 10913050 5875414 3
9930 16644291 5708107 2
9931 16989473 8514466 3
9932 4704073 25552 4
9933 4797017 1777342 4
9934 20389114 752521 3
9935 10978126 10977992 3
9936 42012857 513832 3
9937 50118072 24054773 5
9938 44646603 19416644 3
9939 14739550 676250 6
9940 20559037 15922749 2
9941 15715954 610458 2
9942 18019703 10971888 3
9943 4587392 4000062 2
9944 32824022 4147012 4
9945 47494589 7885573 3
9946 18866379 4826169 3
9947 3001053 308683 2
9948 33360340 21180269 3
9949 15483844 4050087 2
9950 40490323 25747499 3
9951 48850699 30573532 2
9952 7600276 443708 5
9953 3506409 3130311 5
9954 43409886 16499228 2
9955 7149495 2292629 2
9956 18119911 2750638 3
9957 11035026 11008538 3
9958 37709630 9973596 3
9959 34524370 1236531 1
9960 10497009 8856757 5
9961 11893858 11437203 3
9962 13312880 229886 4
9963 43038799 5486402 1
9964 13134050 27581 3
9965 19825174 17388523 4
9966 28175114 3882095 3
9967 19462340 10637921 2
9968 22269760 25425130 5
9969 43814905 519752 3
9970 32292758 1299837 4
9971 4192364 2541597 3
9972 35791923 5003142 5
9973 22520093 20702626 3
9974 11255420 9444242 3
9975 27506053 13778650 1
9976 39891552 28499846 2
9977 20105634 8348000 2
9978 25431049 3559063 2
9979 13854379 5950417 2
9980 47260969 46898 3
9981 14002898 356671 4
9982 39982506 23349180 2
9983 33150258 5229809 2
9984 16194994 1667278 4
9985 44150690 2277430 3
9986 27479857 104599 4
9987 11607259 8725387 3
9988 34498718 1018750 3
9989 37774702 33669037 3
9990 22003421 1357429 3
9991 26473400 1519736 2
9992 19593570 3951547 2
9993 15505515 3001836 5
9994 7762848 6729605 3
9995 20597534 409784 5
9996 4496359 4216745 3
9997 20225425 1459656 3
9998 13344447 223918 3
9999 42066616 32599353 4
10000 16075069 3798424 3
10001 32196150 18689883 2
10002 14379007 7241592 3
10003 8293124 4526113 4
10004 3315938 3308351 4
10005 44843652 153724 2
10006 6688624 588546 5
10007 32849938 25706216 3
10008 41555143 2225221 4
10009 4309838 541487 3
10010 9378494 3925917 3
10011 29313253 15340207 3
10012 40449848 507602 3
10013 38823883 1306727 3
10014 18282818 3546745 3
10015 34887816 26305 3
10016 10407877 1568091 3
10017 39218468 11001720 3
10018 6789385 3382954 3
10019 39000159 3404301 3
10020 24311496 1545501 3
10021 18669755 258120 5
10022 7687342 2843366 3
10023 19695258 1270760 4
10024 34913770 10771380 2
10025 17218328 2210975 3
10026 12136459 3147615 4
10027 2529181 116865 3
10028 26325865 2911915 4
10029 7436761 40480 2
10030 18556451 1842223 6
10031 15717695 9303890 4
10032 42033511 309495 5
10033 12802145 686231 3
10034 1230464 3776687 2
10035 16979959 16976150 6
10036 36950970 2393179 3
10037 38127039 14602062 2
10038 4405568 1981750 4
10039 2004405 276292 3
10040 1521921 5235401 1
10041 17264032 513832 1
10042 18798615 335311 3
10043 34976473 665860 4
10044 13858994 2817752 3
10045 20723320 13144250 1
10046 30603738 3158730 3
10047 30919087 2666875 3
10048 42325414 1168345 4
10049 4635715 218384 6
10050 19394725 3637936 3
10051 30235671 10382929 3
10052 10531513 8796151 2
10053 41654198 25147094 3
10054 42611503 25706216 4
10055 20806803 9961829 3
10056 4309188 4194980 2
10057 14086055 6505953 3
10058 40585152 25168062 3
10059 14915804 3779339 3
10060 13681057 11688587 6
10061 42426839 14112515 2
10062 13275851 3118968 6
10063 22737176 16255270 1
10064 42742088 513832 2
10065 15269723 8751455 3
10066 17770172 2030434 2
10067 40583978 289965 3
10068 29641020 23040531 3
10069 3018683 2758224 3
10070 45663315 3693014 2
10071 30064705 285928 2
10072 47390371 70689 2
10073 11582445 5498865 3
10074 27715638 875132 2
10075 24153003 4730547 2
10076 37357272 35134155 2
10077 30193641 2041778 3
10078 43699203 14142853 3
10079 42958066 41500021 2
10080 36276485 513832 2
10081 2875307 1691664 4
10082 13218496 3018683 4
10083 42235976 3862800 3
10084 36265510 6440259 2
10085 37773920 355167 2
10086 10060804 506105 2
10087 15258824 7281180 4
10088 15861435 11192020 5
10089 27624402 13956191 3
10090 28470540 1545501 2
10091 44916151 44824396 8
10092 45289649 16784703 2
10093 8410294 29140402 6
10094 23529028 2429062 2
10095 17947625 5780099 4
10096 16623570 7033170 3
10097 48504051 19896870 2
10098 20662018 9969690 4
10099 15318578 2161054 4
10100 27566967 41577234 5
10101 45135756 435890 4
10102 16829346 3598770 3
10103 21509150 6226290 1
10104 9718314 1656901 4
10105 19571562 19400725 3
10106 20345301 857420 3
10107 23214318 20746429 3
10108 17578827 339699 3
10109 47904165 3302177 5
10110 35676949 20470010 4
10111 15183995 3422673 4
10112 6452765 2294268 2
10113 375831 362770 2
10114 15223841 7756054 5
10115 29936581 109383 2
10116 34078526 3672731 3
10117 40884637 2885173 3
10118 9020522 9000649 2
10119 19952598 16789832 4
10120 10893443 4608470 3
10121 18297919 10443492 3
10122 12471664 9560600 3
10123 30591335 16030858 4
10124 28028650 13291117 2
10125 18941430 18939908 1
10126 29040975 28747500 2
10127 32602992 2353141 5
10128 38577448 40148683 5
10129 26818859 218384 4
10130 39697123 23058029 2
10131 16629190 2784514 4
10132 36128191 504103 2
10133 9992526 7788280 8
10134 24680892 17134522 4
10135 44261356 31743760 3
10136 31220902 15336477 2
10137 43852413 29520949 5
10138 5591875 412380 5
10139 37781233 2816123 3
10140 38172558 21674716 3
10141 45353941 32841834 3
10142 17494176 3130311 5
10143 14932034 2883140 3
10144 24755900 13536667 2
10145 48732427 17063436 2
10146 1004128 1915166 4
10147 29899237 17934526 2
10148 8661634 935175 5
10149 36596989 9758457 4
10150 9549244 5067987 3
10151 11570589 5098282 3
10152 46659595 32261650 2
10153 46783376 8157058 2
10154 33582952 29220050 5
10155 2863204 7148605 3
10156 43157501 223918 2
10157 9323844 4612573 4
10158 27759019 15502451 3
10159 22155102 219585 2
10160 16415255 1817524 3
10161 12000327 3288860 1
10162 37880306 6265731 4
10163 44785423 2126607 3
10164 7554233 4744953 4
10165 3768499 14295469 2
10166 19856324 3862800 3
10167 17576446 58939 3
10168 41692020 9655181 3
10169 13946415 4279435 2
10170 22371287 2244611 2
10171 27412096 22737535 1
10172 44365666 41972103 3
10173 38599488 5231599 4
10174 10976615 513832 4
10175 17786643 2311429 2
10176 7217754 4062919 3
10177 12583128 920259 3
10178 1910892 4343202 5
10179 22018203 11002239 2
10180 35358380 14602062 4
10181 37993753 31422025 2
10182 42258815 32281733 4
10183 35194635 6952363 2
10184 39972150 29670421 3
10185 45351800 3214938 4
10186 20763583 18349517 4
10187 45229536 14319732 1
10188 6521270 7991522 5
10189 37161318 218384 3
10190 48961040 41577234 3
10191 16584777 884007 2
10192 14785412 14768079 1
10193 46004386 38882080 4
10194 24516994 3404301 3
10195 30127378 1545501 3
10196 24534298 41577234 6
10197 893977 468789 5
10198 14266546 1377279 3
10199 12247064 10908329 2
10200 16627052 13033037 2
10201 25037244 262816 3
10202 29530841 12702076 3
10203 20704202 9572795 3
10204 16203880 5982447 2
10205 50622864 20947260 3
10206 15350763 5117132 5
10207 13851869 8611777 8
10208 15203969 2504523 3
10209 5238175 5141833 2
10210 10477714 535004 3
10211 42015488 42014478 4
10212 4405568 2605032 3
10213 18090247 15387570 2
10214 47091129 8997598 6
10215 13400285 32453989 2
10216 37896713 7140843 4
10217 45349293 10930443 2
10218 6131849 462110 3
10219 29853351 140131 5
10220 46683561 46501388 2
10221 44802461 10870810 2
10222 1692230 511013 5
10223 33063491 30140103 4
10224 32610983 355089 4
10225 4698680 586363 3
10226 34325268 1372595 2
10227 20261986 8544771 3
10228 22780210 17620405 2
10229 5992778 415953 3
10230 43777075 2327220 6
10231 27789312 13785077 2
10232 1336055 15910235 3
10233 25564206 22551439 4
10234 6875677 1750435 3
10235 38660435 6800590 4
10236 17289964 21492529 4
10237 25928896 3882095 4
10238 35195311 7081339 3
10239 45683895 1480663 3
10240 1377181 685521 5
10241 4571346 724043 5
10242 15224779 6748432 3
10243 8393883 2019339 2
10244 27545324 3615721 4
10245 23059459 22978542 4
10246 3157901 2521450 2
10247 17534193 1564832 2
10248 30185583 11794369 3
10249 15398930 3106452 7
10250 47209719 218384 1
10251 15144611 857420 3
10252 25050786 2448843 2
10253 17082747 4005574 5
10254 1699313 240546 3
10255 29055497 26766704 3
10256 7877529 13102045 4
10257 14966959 2272107 2
10258 4122170 1453171 4
10259 23510994 20563047 3
10260 3721819 3402052 4
10261 15649854 12025378 4
10262 18863374 2515477 2
10263 20847580 13015698 4
10264 11161149 415580 3
10265 40862906 29758774 3
10266 20761486 513832 2
10267 48571402 34709082 1
10268 38693679 7663174 2
10269 18191903 285177 3
10270 22048485 1208320 4
10271 47420248 22799407 2
10272 16460468 8898765 5
10273 10330369 19394824 3
10274 25958940 22737535 4
10275 41411942 17408769 3
10276 18140863 1568091 4
10277 26104757 18142745 4
10278 7414299 2137755 5
10279 35785304 19896870 4
10280 17116343 7828364 3
10281 11491750 290884 1
10282 19237948 10291949 2
10283 27970696 2770321 4
10284 23564191 35842 3
10285 5944382 2429062 2
10286 29622843 19125707 4
10287 31996227 409784 3
10288 32455915 2458524 1
10289 25430302 4253533 3
10290 30140518 13517618 4
10291 41634584 574594 2
10292 29029849 25055392 2
10293 36888943 4608470 2
10294 13259529 1441556 2
10295 2888558 7081339 6
10296 44499914 25147094 2
10297 45054145 27314649 2
10298 31249184 8002603 3
10299 47907342 43533835 2
10300 34759208 4319212 4
10301 34194427 32288411 4
10302 24684699 23905333 4
10303 12995817 671049 2
10304 7254303 198577 4
10305 7784067 1439779 2
10306 9619603 1102891 4
10307 28824349 13033037 2
10308 42596499 2206378 1
10309 3918578 1994218 2
10310 20912313 1467913 3
10311 10134525 5785745 3
10312 23044965 12341086 3
10313 2306967 2000349 2
10314 18433962 6050379 4
10315 23738010 744226 5
10316 45663595 8217855 4
10317 4480334 395816 3
10318 30250625 1200621 4
10319 37133458 997482 2
10320 46441730 218384 3
10321 17967722 3779285 3
10322 12785971 5411509 2
10323 14346622 8055389 2
10324 46889706 11520189 2
10325 34435188 23262160 4
10326 40503201 15521372 3
10327 14130411 147181 1
10328 40644979 22867286 4
10329 36148175 439485 3
10330 17085502 1306827 2
10331 37029601 41577234 4
10332 18190001 5015844 3
10333 15267429 4821704 3
10334 30941774 11441666 3
10335 31408120 22918847 5
10336 38524415 671049 3
10337 38149106 4070716 1
10338 30401870 17967114 2
10339 18169598 7745959 3
10340 27896787 22984438 5
10341 34054194 3925917 2
10342 6087876 1842972 4
10343 32261647 3920602 3
10344 35331042 11421542 3
10345 10335784 1041675 3
10346 49695532 39860739 2
10347 16432664 12690128 2
10348 22266082 6547310 4
10349 17612364 161224 3
10350 23243500 18021218 3
10351 24079952 7486012 1
10352 16899180 513832 3
10353 42285448 23454952 2
10354 19457811 3591497 4
10355 33190784 3639695 3
10356 11490639 140131 4
10357 40486119 218384 5
10358 18056090 14059474 4
10359 37136973 29937600 4
10360 32900516 24553761 3
10361 35857336 40480 2
10362 41462751 5958186 3
10363 27526481 500508 2
10364 2950773 2921508 3
10365 12726199 3170887 3
10366 17651242 4897410 3
10367 24074743 19049812 4
10368 27923034 153724 3
10369 32901373 7484210 2
10370 17886309 6650048 2
10371 21729574 109383 2
10372 22352934 10056729 3
10373 17934806 13699075 2
10374 10604403 2015071 2
10375 40956302 29140402 5
10376 7465370 594597 4
10377 46661975 28222784 2
10378 16281232 1610045 4
10379 16426703 909022 3
10380 47496332 36159677 4
10381 11955958 5117132 4
10382 28928661 218384 5
10383 9528581 3693626 5
10384 16941179 12589274 2
10385 17939556 3153337 3
10386 3182240 2393179 3
10387 34104021 14828681 2
10388 39476385 2238272 3
10389 41742118 40480 4
10390 13963337 2792728 3
10391 22435401 563544 2
10392 32786210 31167707 3
10393 7541550 941272 3
10394 23826929 7569335 2
10395 3753413 3429921 4
10396 47178263 40480 1
10397 8627774 1661273 3
10398 16360691 4035538 2
10399 36048890 35588952 3
10400 14741733 513832 1
10401 26819671 513832 4
10402 18335488 1910194 2
10403 18440083 1086396 1
10404 22182669 214741 7
10405 27031748 567996 3
10406 47250269 25706216 2
10407 15851360 11457236 3
10408 15927794 2705548 2
10409 20495713 20547815 7
10410 19176283 6638550 3
10411 5763211 2586975 3
10412 15359147 1677497 4
10413 50624277 13102045 4
10414 31905113 2538092 3
10415 7887698 1138769 3
10416 41032022 4802015 3
10417 24419449 2598009 3
10418 11323962 1049228 6
10419 37195954 1599205 5
10420 28321331 27096561 1
10421 27601948 5554734 2
10422 49283131 22461470 3
10423 708164 615334 3
10424 19442246 7408566 2
10425 39142076 14008664 2
10426 33678330 473282 4
10427 24919492 2629357 2
10428 46122745 4436422 3
10429 1389736 2982748 7
10430 27034279 20072380 4
10431 43895582 10752753 2
10432 23818228 18448671 2
10433 15786104 68113 1
10434 28582551 26375932 2
10435 20955951 18384930 4
10436 18225645 18232034 3
10437 15689945 4581877 3
10438 25492475 1532461 4
10439 17669804 9361639 3
10440 3775694 779519 4
10441 9398920 40480 4
10442 15647437 10879302 3
10443 5689676 3680221 4
10444 18068836 18020690 3
10445 40856557 218384 5
10446 6266188 15350392 3
10447 33871966 11145681 3
10448 46272424 6827752 3
10449 8941764 141993 4
10450 25305957 24437564 3
10451 31903492 11377248 3
10452 2747721 1568091 2
10453 13979327 875132 1
10454 16253159 15991167 4
10455 26539724 17445813 3
10456 30942605 3985225 2
10457 2197645 2422468 3
10458 4268179 17343032 6
10459 24772129 70324 5
10460 42650298 222463 4
10461 37524471 8819842 4
10462 13457194 1886677 2
10463 8957577 3652369 3
10464 44366143 218384 3
10465 46316583 218384 4
10466 50456920 25055392 3
10467 42269363 3803135 2
10468 9962407 7158951 1
10469 7658568 1326682 3
10470 44872964 17578820 1
10471 4223440 4203038 5
10472 18086326 13435683 5
10473 34252346 11906913 3
10474 5323548 65035 3
10475 9482754 7672597 3
10476 6006276 4874354 3
10477 19788421 19896870 3
10478 36589887 18515471 3
10479 15169507 2902458 3
10480 45657876 4328339 3
10481 37746098 24180772 2
10482 21411630 147454 5
10483 36050022 34677708 4
10484 17494717 225194 3
10485 23667920 2770321 4
10486 1795527 27806315 5
10487 25956358 4992047 3
10488 36822109 5229809 4
10489 32269998 22906806 3
10490 11314257 6891539 5
10491 24454552 2255500 3
10492 16023261 1018217 4
10493 26915145 19414734 3
10494 33417361 31360342 4
10495 24202528 6093537 6
10496 28839821 28752489 4
10497 19084214 4403542 2
10498 49104077 21180269 2
10499 5809334 2367398 4
10500 1623067 19843506 2
10501 21241210 8565051 4
10502 12600545 7226538 3
10503 15305956 3844595 4
10504 6534186 6531627 3
10505 12217184 997482 4
10506 36475879 40480 3
10507 47131255 9361639 2
10508 39722335 9468187 3
10509 35357488 3135973 4
10510 35331894 26445028 3
10511 33115454 3106452 3
10512 37372607 3177733 4
